CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
397,57,9,28996.50822245947,3,0,0,25473.258589634974,1,0,0
663,28,4,165892.66869871313,4,0,0,37793.570800401336,0,1,0
744,26,2,95143.22335879078,2,1,0,124408.85224198706,1,0,0
664,40,4,183831.42012591643,3,1,0,99947.79278167363,1,0,0
380,28,4,137808.15132428697,3,1,0,27529.560551360417,1,0,0
359,48,7,81627.48881205404,1,0,0,51755.84689154352,0,1,0
549,59,9,46440.89901687427,2,0,0,56065.23335504536,1,0,0
602,49,8,187662.55878702577,4,0,0,135377.87435186768,1,0,1
493,63,7,128844.31262260093,1,0,1,100729.87586860494,1,0,0
370,33,2,227117.65670496086,3,1,0,95385.21841789925,1,0,0
401,60,0,85902.3941794493,3,1,0,36271.00502364408,1,0,1
300,84,2,157715.42096473323,2,0,0,110402.81489299244,1,0,0
726,38,0,143248.80050859056,2,0,0,45265.57674631785,0,1,0
710,41,10,146643.7931361132,4,0,0,92826.37657352463,1,0,1
367,65,8,169505.3918432011,2,0,0,102042.60371024023,1,0,0
389,75,2,31994.90439607943,2,1,0,134443.89644384608,1,0,0
562,37,7,126418.13011960233,1,1,1,129838.1182692736,1,0,0
300,48,5,117099.82419071728,1,0,0,49713.72964581086,0,1,1
519,78,2,78781.85149082434,4,1,1,144104.926240646,1,0,0
418,63,8,100314.56129942428,1,0,0,25358.089282354915,1,0,0
664,78,7,119326.77762977994,4,0,1,67916.33073756771,0,1,0
313,53,2,73812.13244203303,1,1,1,33627.64066138088,0,1,0
313,41,6,67426.53136426597,3,1,0,118725.44214145315,1,0,0
347,79,4,169802.69217329784,1,1,0,90029.23854498775,0,1,0
495,73,1,15391.172825540823,4,1,0,47742.60258576031,0,1,1
431,46,7,71981.50805586985,1,1,0,36067.00696810304,0,1,0
522,80,0,150353.56361077284,2,0,1,54390.94843457934,1,0,0
401,31,3,48017.78271613978,3,0,0,144697.6881095255,0,1,0
717,45,10,131622.7061156839,1,0,0,113095.11600710728,1,0,1
743,26,10,69497.75257916628,3,0,0,56491.28874590196,1,0,0
378,32,3,193959.29287054838,3,0,0,141186.80040608378,1,0,1
304,31,9,80497.54638970105,3,1,0,42744.307361752224,1,0,0
736,41,4,52788.80919810941,3,0,0,114497.45097975146,1,0,0
544,37,3,121923.86873056,2,1,1,80229.90940861776,1,0,0
456,73,0,31201.917991278657,2,1,1,59881.09855940587,0,1,0
512,56,6,183421.31250316344,4,0,0,59099.966478302864,1,0,0
533,64,9,156406.49779271186,4,0,0,90104.43502096896,1,0,1
791,41,10,177217.04807983062,4,0,0,146094.14057895972,0,1,0
810,71,1,91741.98595333863,4,1,0,121502.14848329642,1,0,0
356,74,9,192050.78518663658,3,0,1,111075.43914183244,0,1,1
804,78,2,113516.07006954527,3,1,0,138817.71406180115,1,0,1
479,43,4,21780.77803165456,3,0,0,99143.66619607693,0,1,1
315,56,7,51526.72726812528,2,0,1,49951.65215284683,1,0,0
736,73,9,163542.14435149045,2,0,0,152031.6840664629,0,1,1
809,39,7,206177.12872595555,3,1,0,94516.72086492045,0,1,0
300,40,1,21892.686256279994,3,1,1,65988.08517113929,1,0,0
535,39,8,198769.4019523587,3,1,1,126162.18219718715,1,0,0
444,24,5,183786.06071105442,3,0,0,85319.43328379942,1,0,0
785,73,8,82009.04379656965,2,0,0,26620.020750517397,0,1,0
580,23,3,158533.66501123094,1,1,1,66593.02227386323,0,1,1
591,65,2,42998.809074352626,4,0,1,84435.20993514307,1,0,0
404,79,4,187080.45898480745,4,1,0,73440.65591320835,1,0,1
324,32,4,151187.97502527243,1,0,1,96726.86583509424,0,1,1
812,59,3,100930.75727742494,2,1,1,48836.758517503215,1,0,0
800,70,6,198838.98257574168,2,0,1,99416.6662706148,0,1,1
425,78,7,32023.93529920735,1,1,0,153248.02783264886,0,1,1
416,27,4,194530.69546034964,4,0,0,122995.56325688404,0,1,1
754,78,8,5493.873500121596,4,1,1,113991.40670812593,1,0,0
300,77,6,173236.09299516314,1,1,0,51079.30742280695,1,0,1
538,34,6,131873.73765143458,1,1,0,100630.61234723552,1,0,0
602,58,7,160246.35284074012,3,0,0,131557.77023840405,1,0,0
670,53,3,94839.24091814508,1,1,0,56282.997419741965,0,1,0
575,77,9,198821.4589551975,1,0,0,36282.03362767502,1,0,0
300,60,5,72024.27555215705,4,1,0,111029.41147041798,1,0,0
736,73,4,63239.7155956613,3,1,0,112566.4596403746,1,0,1
529,31,0,69402.64852200374,3,1,1,129570.58130464012,0,1,0
803,66,8,178103.68385379435,4,1,0,106843.41807198447,1,0,1
370,48,1,113917.09821066385,4,0,0,135248.9902735887,1,0,1
622,37,5,123529.6249464537,2,0,0,59592.600632622416,1,0,0
569,38,7,191280.74623403672,3,1,0,29586.78858292813,1,0,1
565,35,2,191674.07703282067,1,0,1,120262.77793640562,1,0,0
622,47,4,37199.76405074218,3,0,0,75172.14123530308,0,1,1
399,52,6,126446.56476431292,2,1,0,52251.87546883817,1,0,0
425,75,3,28984.187479774744,1,0,0,31712.95619036415,1,0,1
343,78,4,199761.5483747943,2,0,0,123198.89838323966,1,0,0
611,29,0,192511.31148243367,4,0,0,132422.01459780664,1,0,0
734,79,3,195350.23739086045,2,0,0,75572.9725577685,0,1,0
359,77,6,162117.45508739233,4,0,1,140062.09752590355,1,0,1
724,74,9,107381.78038976496,2,1,1,79022.35778671174,0,1,1
601,26,6,93085.88205924616,4,0,0,148701.2437331861,0,1,1
617,65,9,90901.64970013028,3,0,0,152817.14955877763,1,0,0
502,62,9,15228.941380015007,4,1,0,131291.4321768009,0,1,1
371,60,3,218240.16588683752,3,1,1,58310.26912156442,0,1,0
750,79,5,103563.40104639775,4,1,0,72622.19848159351,0,1,0
483,52,4,213926.4268340272,2,0,0,94245.15754858832,1,0,0
377,32,0,202229.23400719714,2,1,1,67728.46511956822,1,0,0
434,52,7,190580.38919216333,2,0,0,131460.87358707306,0,1,1
604,61,6,135311.04351109016,4,1,0,145581.26085396128,0,1,1
355,29,4,23357.853768647336,4,1,1,153152.40255028015,1,0,0
693,58,9,74499.63339685331,2,0,0,68718.71564138579,1,0,0
633,57,9,138824.82813579665,3,1,0,60131.7291614603,0,1,0
329,46,6,3094.8359353743504,4,1,0,45938.82457869503,1,0,0
751,61,9,9805.110143754444,3,1,0,31170.12902590922,1,0,0
519,58,2,155862.5779061329,4,0,0,48011.921609515804,1,0,0
386,67,7,204286.6558454246,2,1,1,61986.07715525663,1,0,0
814,42,4,196687.51974433678,3,0,1,75838.11794868839,1,0,0
313,71,1,38673.413589804775,1,0,1,39262.41174484926,0,1,0
778,54,1,209583.69409623844,4,1,1,131630.51966133207,0,1,0
434,81,3,160149.50614979226,3,1,0,105474.9614901232,0,1,0
637,61,6,164754.96949490724,2,1,0,98142.4826942711,1,0,0
561,71,9,69929.47616960542,3,1,0,95885.82885815158,1,0,1
555,48,3,164679.25840727822,1,1,0,62694.6453930799,1,0,0
473,48,8,163247.62384429522,1,1,0,146880.57832387253,0,1,1
793,58,1,136773.07089101756,3,0,0,55125.457000397815,1,0,0
390,65,5,82176.33274958,1,1,1,111928.07973613506,1,0,0
457,84,3,186533.32066754097,4,1,1,57903.9539878379,1,0,0
300,57,5,215629.1257354618,1,0,0,153650.5581389098,1,0,0
469,65,9,200074.33775620916,3,1,0,143516.2430308982,1,0,0
725,57,8,55885.21466900334,3,0,0,59392.35274467009,1,0,1
717,34,9,102504.98068142089,4,0,0,153371.155519855,1,0,0
340,55,8,78755.30102764795,4,0,0,106374.72232526544,1,0,0
399,58,8,162720.29654821107,3,1,1,119712.01758028696,0,1,0
312,36,8,191242.7776643314,2,0,1,61779.07435162224,1,0,0
789,55,2,49633.1104610778,4,1,0,53075.956539418185,1,0,0
300,68,10,217873.37313108842,2,0,1,136548.97672348577,1,0,1
804,67,8,155785.70065890072,1,0,1,60774.90656760923,1,0,0
571,67,2,50243.01046268024,1,0,0,144278.82028206676,1,0,0
796,46,9,85351.76060070815,4,1,1,72663.9278944664,1,0,0
384,37,2,24059.577353006243,4,1,1,26189.15822682503,1,0,0
729,53,4,137325.86655680995,3,0,1,101981.19165373628,0,1,0
774,39,5,38914.05024230353,1,1,0,70971.43344825669,1,0,0
577,34,8,159410.68577749952,4,0,1,151876.56696379272,1,0,0
594,84,0,169566.75094167062,3,0,1,75273.18630289097,0,1,0
444,44,7,110247.00821438931,2,1,0,65880.89393079095,1,0,0
783,45,3,21577.857363162617,3,0,0,98631.30623333996,1,0,0
441,48,9,140500.83369345675,1,0,0,119885.39897695284,1,0,1
771,36,6,85607.20798847731,3,1,0,150647.1568040286,1,0,0
603,34,5,218418.91837923066,3,0,1,34049.925739422644,0,1,0
553,72,5,118037.31254146955,4,0,1,79536.12054740051,1,0,0
744,26,6,16621.19583876001,3,1,0,111278.08730680207,1,0,0
323,81,3,146291.2891353512,1,0,0,25645.95658923741,0,1,1
727,68,5,179251.35158109464,3,0,1,88574.2714247098,0,1,0
689,73,2,36915.64616328856,3,1,0,129849.1209677142,1,0,0
678,83,4,103283.19379920886,1,0,0,31613.314431337694,1,0,1
573,35,1,170935.29924469892,2,1,0,69271.0943068391,1,0,0
491,79,2,4713.531539442592,2,1,1,77119.38158514054,1,0,0
802,84,8,6663.05310239672,1,1,0,118117.02150976524,0,1,1
427,77,5,155689.77538305806,2,1,1,63443.46608894925,0,1,0
617,40,2,166779.0946147722,3,0,0,57014.80908548008,0,1,1
428,65,1,194549.97058353596,4,1,0,40015.504666140194,1,0,0
504,50,4,91907.95763230429,1,0,1,154464.33881552465,0,1,0
674,60,9,89648.63296046628,3,0,1,86316.6045585781,1,0,0
526,63,4,127044.63372782124,4,1,1,31267.528632499485,1,0,0
316,66,0,174185.19965803417,3,1,0,34949.2829687589,1,0,1
482,41,2,147428.2052957904,1,1,0,41634.036984671446,1,0,1
748,68,6,75284.35988408611,3,0,0,52526.7764889331,1,0,1
756,69,8,79705.86898024427,1,0,0,121255.282767515,0,1,1
611,65,4,175491.13518043436,3,0,0,97629.46721294048,0,1,1
793,60,3,122968.73220516877,4,1,0,125965.72438209932,0,1,0
772,68,2,22534.520383356165,4,0,1,27576.369166613025,1,0,1
300,25,9,35188.83945502665,4,1,1,59465.07710487221,0,1,0
413,41,8,195773.78646581262,2,1,0,77718.33140198124,1,0,0
530,42,6,229724.78929065316,3,0,0,80771.78524853414,0,1,0
501,47,6,77207.06832048863,3,1,0,31962.815242285385,0,1,1
539,33,7,88941.38215806984,4,0,0,91497.64188988485,0,1,0
716,83,9,35532.24570160483,1,0,0,62261.06038505474,1,0,1
491,78,0,54214.00933389697,2,0,0,49891.501329718296,1,0,1
321,39,10,97664.8645284542,3,0,1,112251.00012852983,1,0,0
385,83,3,65409.61821447537,3,1,1,35900.438990348106,1,0,0
807,82,4,161327.71655581845,2,0,0,137710.98908894282,1,0,1
810,81,4,123705.37154595868,2,1,0,141977.2947105128,1,0,1
300,71,0,189128.33950744604,4,0,1,67319.74134225724,1,0,1
661,77,2,166640.73107537447,2,0,1,153296.9527138712,1,0,0
688,57,1,29463.14075091052,4,1,1,77164.66418955577,1,0,0
578,36,6,28379.46208264531,2,0,1,150100.98998839664,1,0,0
455,81,4,205999.18685671513,2,0,1,153294.1970685835,1,0,0
530,61,2,188487.58507297153,3,0,0,132498.32835507934,1,0,0
797,79,10,107620.98432742301,4,1,1,41227.99505764865,1,0,0
542,41,7,29983.750998013693,2,0,0,100974.50615960592,0,1,0
429,25,0,206672.5468577352,2,0,1,120149.6162832991,1,0,0
493,56,0,53061.12819646391,3,0,1,35070.38722844097,0,1,0
525,80,5,8172.998164820582,1,1,1,141173.44393603556,1,0,0
449,71,0,212575.09074710243,3,1,1,135734.60087871327,1,0,0
300,63,3,186055.19276629257,4,1,1,146401.33440431854,1,0,0
737,44,5,159500.7892332431,1,1,0,91858.49180615609,0,1,0
479,60,0,7826.982190968068,2,0,1,67159.60152564399,0,1,0
782,78,8,121539.1710303231,4,1,1,90824.82845450158,0,1,0
327,49,3,150336.31566926738,1,1,0,119816.18043701726,0,1,0
362,43,8,174649.86537986723,4,1,0,79106.67356469491,1,0,1
490,63,8,108346.99350366041,3,1,1,70729.16038367784,1,0,0
501,53,5,219270.33901875807,1,0,1,35017.24373647925,1,0,0
633,49,6,56299.64402383014,1,0,0,83140.74404503393,1,0,0
643,59,0,16039.03099321914,1,1,1,76075.67133751168,0,1,1
725,24,4,76536.23635198944,2,1,1,111227.97822841175,0,1,0
357,76,2,152215.1201705439,3,1,1,82036.84825481368,0,1,0
300,69,9,169546.15698354258,1,1,0,25525.03775417984,1,0,1
300,31,9,169854.28633640605,4,0,0,87965.9956224774,1,0,0
402,41,5,25454.9803532288,2,0,0,125582.92035409556,1,0,0
303,64,3,203570.57456450205,3,1,0,147889.60611251602,0,1,0
477,58,8,64591.751672263876,3,1,0,50084.25322843396,0,1,0
468,32,6,48279.554762542095,3,1,1,79929.66701987086,1,0,0
424,81,3,141325.21969564812,3,1,0,135169.90180034432,0,1,0
347,62,10,48725.2871197817,2,1,1,30570.015329850325,1,0,0
441,76,5,116848.85335665551,3,1,0,70486.39246212342,0,1,1
558,67,1,93616.83020543597,4,1,0,101840.50840038044,0,1,0
814,61,2,53367.880404559015,4,0,0,69527.08712166565,1,0,0
689,29,10,67173.71547538594,4,0,0,88620.21760664822,0,1,0
300,26,6,98303.66321299848,1,0,1,147084.00117929303,1,0,1
429,37,10,79616.87965249558,3,1,0,28110.44505883271,1,0,0
509,34,3,87762.4304054656,4,0,0,35128.904932274265,1,0,0
692,70,9,169149.96296115484,3,1,0,50605.19050805566,1,0,0
805,28,6,38727.37991923694,2,1,1,75036.88243963006,1,0,0
339,82,8,144352.27508645764,4,1,1,86202.68370500737,0,1,0
485,31,4,155976.288399002,1,0,0,29767.29273954221,1,0,0
373,57,0,184480.0206206513,1,0,0,139733.53690312378,1,0,1
323,30,4,194885.25032122154,2,1,1,123616.6821528794,0,1,0
599,29,5,36493.0749974364,4,0,0,59841.33990754255,1,0,0
472,26,10,31799.975057140513,2,0,1,58379.87044977685,1,0,0
557,80,1,141397.33302372004,1,0,1,28326.10862915037,1,0,1
314,35,7,174090.8066340818,1,0,1,76887.1681479108,1,0,0
467,41,1,62635.07895512697,3,1,0,58082.44122371445,1,0,0
485,84,8,120944.85728181599,2,1,0,105394.5965994323,1,0,0
750,29,1,177615.06904070734,1,0,1,96224.7980663917,1,0,1
578,32,2,176525.71489530447,4,0,0,149427.31592309536,1,0,0
704,47,7,150378.63820616144,4,0,1,128381.71719072456,1,0,0
601,66,10,18121.170064673945,1,1,0,35512.41149936966,1,0,0
300,80,5,11648.087863416515,2,0,0,116557.3093565916,0,1,0
435,57,0,89342.42131136521,2,1,1,38924.965316830814,1,0,0
587,80,3,6138.108090220359,4,0,0,67001.41009858233,1,0,1
543,47,4,207953.196326593,1,0,0,97152.3154963496,1,0,0
652,51,10,4633.272893586567,4,1,0,89443.2870008573,1,0,0
634,78,2,6810.958292655757,2,1,1,115133.51784675346,1,0,0
372,34,0,38025.297025435866,1,1,0,130303.68554108056,0,1,1
772,73,2,144213.48026467886,4,1,0,132820.10739109412,0,1,0
642,69,8,124557.45233486188,1,0,1,32583.389010252187,1,0,0
514,62,1,151682.04140773072,3,1,0,108415.23511320524,1,0,0
438,34,0,205517.6824548403,4,1,1,149979.1330364513,1,0,0
687,74,6,104637.49968669072,4,1,1,123152.7240189158,1,0,0
625,28,6,10091.474452514633,3,0,0,92587.39271798694,1,0,0
747,82,4,175604.22379863527,2,1,0,154810.15661143576,0,1,0
394,32,1,186751.82643796713,4,0,0,30717.667089352377,0,1,0
806,24,0,11474.322773910138,4,0,1,36459.87410462644,0,1,0
671,78,4,55855.33753661898,2,1,0,124858.47069910304,1,0,0
786,67,9,177237.2638462988,1,0,0,96467.2173706276,0,1,0
800,47,3,86515.70486565171,3,1,0,41175.17774102195,1,0,0
523,29,8,108709.82164681637,2,0,1,73790.63215195813,0,1,0
390,62,4,189330.42076998952,1,0,0,33357.522099397946,1,0,1
301,45,10,21762.493834102774,3,1,0,93434.6364103596,0,1,0
306,70,9,155775.39462702,1,1,1,38529.02213320672,1,0,1
611,33,1,49446.408952729806,4,0,0,25896.81741392089,1,0,1
300,80,3,14409.829147598792,3,1,1,66915.13650435803,0,1,0
452,58,8,152374.50448594408,1,1,0,55402.794524336365,1,0,1
534,71,7,27924.818183818126,3,0,0,72072.71097282486,0,1,1
357,70,2,171811.6695245788,1,0,0,70559.3621530375,1,0,1
731,73,7,46622.23998869996,1,0,0,106901.6751394446,1,0,1
315,45,1,11157.764682305975,4,1,1,113401.92345716564,1,0,0
661,81,2,22838.416948271686,2,0,1,41556.671843721226,1,0,1
388,65,4,193492.15721155857,3,1,1,88526.00369489983,0,1,0
800,29,10,85322.68975826306,4,0,0,140589.6770142396,1,0,0
716,49,9,69521.32751450609,3,1,0,44293.369997422895,1,0,1
315,35,9,112975.72853388109,2,1,0,150693.68773900735,0,1,0
777,73,7,145574.49083551936,4,0,0,27514.872149653133,1,0,1
795,39,0,8533.516422012315,2,0,1,37963.12558789355,0,1,0
300,54,3,206583.35809362223,4,1,0,48085.08041353202,1,0,0
300,48,0,220450.71390869128,4,0,0,86073.1198963206,1,0,1
650,79,0,95980.56771561991,4,0,0,63889.83039455703,0,1,0
426,82,4,94904.64757855504,4,1,1,79362.10579747074,0,1,0
780,44,5,202068.78189082842,1,1,0,147305.52785118177,1,0,0
602,35,0,98741.71357161293,3,0,0,69379.56071241057,1,0,1
383,83,10,196923.68500663654,1,0,0,135255.0813984239,1,0,0
658,34,5,6517.4972325592535,1,0,1,34464.9441325824,1,0,0
756,29,4,112619.64001663195,1,0,0,130552.89334555576,0,1,0
519,23,3,219058.68029764312,4,0,0,142202.68699057665,1,0,1
584,55,9,58145.071508054694,4,1,0,62049.90323757943,1,0,1
508,74,4,61215.60870405923,2,0,0,96122.86084667698,1,0,1
503,77,7,144928.28740390428,3,1,0,49330.92956061293,1,0,0
572,36,8,213023.90316382246,2,0,0,36811.32287214786,0,1,0
603,81,10,45710.715496617915,2,0,0,125152.1830073514,0,1,0
382,69,1,211979.73594567948,3,0,1,106877.8887391172,0,1,0
631,65,5,152490.86114642254,3,1,0,122791.6276666022,1,0,0
366,78,2,228400.88228004245,2,0,0,82159.17148501781,1,0,1
300,80,1,169385.53468410508,2,1,0,57448.80517779284,1,0,0
645,63,0,153594.1243649803,2,1,0,80490.49483131929,0,1,0
659,39,3,187427.72955079222,4,0,1,33422.73130210902,0,1,0
486,26,7,40282.273436767275,3,0,1,61858.50708301443,0,1,0
668,74,2,217576.69099767043,3,0,1,63677.95852358526,1,0,0
529,73,4,38086.96701849438,1,0,0,117888.20460447182,1,0,1
589,61,9,5904.185076184468,4,1,0,31907.5638481511,0,1,0
465,23,4,160507.0734754807,4,1,1,56885.335522038265,1,0,0
747,63,4,42456.94800963173,3,0,0,60959.34749402633,0,1,0
687,67,10,174513.23131533345,4,1,1,96676.87433119833,0,1,0
744,46,8,182858.9649359468,2,0,1,56810.28125092852,0,1,0
813,56,7,54440.82535074042,3,1,0,42215.7799716313,0,1,1
500,56,7,19945.676032298605,3,0,0,58537.49930831271,0,1,0
790,46,0,115188.82224412395,4,0,0,79844.78682051011,0,1,1
469,81,0,204750.2574307069,3,1,0,93311.97467902798,1,0,1
300,84,1,194876.95323675717,4,1,1,29753.995362313097,1,0,0
580,37,7,26928.96499506183,4,1,1,65275.41070049104,1,0,0
703,39,9,221900.15083926154,4,0,1,124341.87119161364,1,0,0
640,35,0,60708.31493909465,2,1,1,102690.23719392288,0,1,0
347,29,3,80359.97071529932,4,0,0,84285.11923259156,1,0,1
811,31,8,34281.555906590205,4,0,1,83886.30633479537,0,1,0
554,66,1,86894.68207480859,1,0,1,72956.91972753467,1,0,1
409,57,2,146197.45445352638,1,0,1,69465.71668419553,1,0,0
551,45,10,116397.99982710206,2,1,1,77082.67916446045,0,1,0
527,76,5,190334.08156444057,2,0,0,137996.9308949411,1,0,0
629,69,10,147499.18658906902,4,0,1,85948.07089774599,0,1,0
709,61,9,60615.22843333997,1,0,0,112005.2817717762,0,1,0
539,45,2,128210.74727187149,2,1,0,130020.32631258624,0,1,1
403,48,3,14763.958954288217,3,1,1,81155.65905172595,0,1,0
373,23,8,133581.82897122603,3,1,0,134091.46077487987,0,1,0
364,36,8,89622.68079430774,4,0,0,154048.7954103805,0,1,1
749,54,9,22631.653172840357,1,1,0,90540.95784439598,0,1,0
510,73,4,70716.70918787978,3,1,0,77357.045960469,1,0,0
300,70,6,206560.00829822652,1,0,0,129753.50768781888,0,1,1
416,32,8,134788.7279089435,2,0,0,109392.08896859312,0,1,0
364,23,7,207750.91525690176,1,1,1,104715.39697687022,1,0,1
562,27,10,94484.91700415053,4,1,0,140196.24425088445,1,0,1
300,25,6,225148.97785972024,1,0,0,109429.04889477706,0,1,0
541,71,7,82804.38230458379,3,1,0,108405.0643657777,0,1,0
774,72,4,174065.0614834671,1,0,0,51897.3540477878,1,0,1
435,80,4,70242.70920041307,1,0,0,114469.64485508652,0,1,1
356,75,4,24377.8261434905,1,0,0,143689.72238379673,1,0,0
760,49,0,191603.01724919272,2,0,0,99924.4691318556,0,1,0
410,73,5,175393.75118013672,4,1,0,142438.4727702232,1,0,0
372,76,4,188744.67777820976,3,0,0,69144.1880567268,1,0,1
495,79,7,68929.74228769075,3,0,0,30535.55930332003,1,0,0
563,44,7,161842.17388822316,1,1,0,82866.69775808354,0,1,0
575,40,1,50582.254982169936,1,1,0,25514.400928086638,1,0,0
523,38,10,2601.653340141463,2,1,1,45126.21564327319,0,1,0
449,24,5,199292.41839620366,4,0,1,49776.959749824426,1,0,0
309,69,10,120410.86202287838,3,0,1,94398.59113004708,1,0,1
789,35,9,226240.2676208803,4,0,0,148490.86069801397,1,0,1
815,67,9,88558.20982786175,3,1,0,27576.371400137145,1,0,0
505,38,5,220080.7916075782,1,1,1,55769.642817545,0,1,0
732,30,2,141463.17059868865,2,0,0,151029.01449773164,1,0,1
497,65,0,117807.16652247858,2,0,0,139614.85693865884,1,0,0
752,30,6,69646.20873134189,1,0,0,133530.49470928725,0,1,0
699,76,9,189813.55849273037,1,1,0,36934.02064844466,0,1,1
300,32,4,190622.79166535832,1,1,1,108732.7765895729,0,1,0
612,77,9,95893.7924068076,4,0,0,51407.5889953708,1,0,0
309,55,4,167277.422647115,1,1,0,109633.18521325698,1,0,0
442,53,10,102864.72522900255,4,1,0,80579.04543021835,1,0,0
708,34,7,170121.63772733556,1,1,0,107637.044926003,1,0,1
448,31,4,228663.7360452837,2,1,0,80751.9121685586,1,0,1
402,59,4,60374.152165745676,4,0,1,143001.54445800764,0,1,0
620,31,0,145832.06515133812,2,0,0,28290.087361003367,1,0,0
794,70,1,87371.93197450957,1,1,0,49903.58745782905,1,0,1
809,40,4,126125.45963915574,1,1,0,133289.61088430104,1,0,1
775,52,6,201053.87446823233,3,0,0,120777.36214857124,1,0,0
353,54,2,79942.4499722706,4,1,0,49218.02103408497,1,0,0
733,62,0,16649.309492484364,4,1,1,40786.74149158667,0,1,0
612,45,10,183755.55260588057,4,0,1,65463.94921293753,0,1,0
549,33,1,127655.71669674396,4,1,1,87642.90647758488,1,0,0
532,84,2,103362.2178426754,2,0,1,31102.03022658513,1,0,0
435,42,8,42166.60078606333,4,1,0,134926.55911379776,1,0,0
562,41,7,21356.128292054436,2,1,0,92723.84251011806,1,0,1
778,58,3,64109.178713647336,1,1,0,144532.81996888726,0,1,1
495,74,7,165347.98056993695,2,1,0,67341.696710256,1,0,1
439,48,8,94707.31358723763,4,1,0,31347.9099434356,1,0,0
717,32,2,131152.3450986929,2,1,1,138276.83538437437,1,0,0
771,46,5,18870.477342485592,4,1,0,44450.29619703982,0,1,0
796,35,7,28345.90001176659,2,1,0,68633.46115597423,1,0,0
648,83,9,2600.3411055255588,3,0,1,85364.22808048726,1,0,0
470,74,6,154855.423626285,4,0,0,88953.03488290211,1,0,0
519,68,8,60824.54017233661,2,0,1,28052.54666726812,0,1,1
678,75,6,222393.11474162724,4,0,1,93476.4652997812,0,1,0
394,56,0,70944.83637525496,1,1,0,35014.17268549769,1,0,1
382,51,8,83632.14893918257,2,0,0,67489.3218585747,0,1,0
406,58,4,107982.6612329732,2,0,1,151811.35642212385,1,0,0
765,29,5,73402.37222220436,3,1,1,61448.2019382779,1,0,0
419,73,1,188011.94103174732,4,1,0,130673.35675684072,1,0,1
612,52,1,201527.566299536,2,1,0,91341.42760467592,0,1,1
590,84,3,2538.2982179111877,3,1,0,51313.890293758544,0,1,0
801,39,3,150572.174569118,3,1,0,118851.73009088512,1,0,0
558,70,4,157800.30437676588,3,0,1,97168.12339916338,1,0,0
758,35,6,221127.72161755865,4,1,1,94294.34708364372,0,1,0
761,78,10,85191.81537163694,4,1,1,28887.31114213528,0,1,1
521,46,0,44914.392719969175,2,1,0,68399.88490866484,1,0,1
346,76,9,119733.64599470227,4,0,0,120511.84411303033,0,1,1
661,77,3,102937.80745302969,4,1,0,128491.25526147684,1,0,1
681,53,8,182098.23708893324,1,1,0,130924.8913193818,1,0,0
442,80,7,207914.35148417426,4,0,1,29861.123981422712,1,0,0
470,49,2,19942.846356378883,1,0,0,46152.46005586576,1,0,0
486,72,5,194713.280089249,2,1,0,153124.96934215853,1,0,1
645,43,10,209063.3019909431,3,0,1,45208.016512433314,0,1,0
300,66,8,212551.2520008022,1,0,1,52691.98978948305,1,0,0
300,77,7,175791.2675357771,2,1,1,129341.16474838584,1,0,0
704,79,6,170678.98900793793,1,0,0,76146.89627858269,1,0,1
642,23,6,3426.2582505572723,4,0,0,40121.12503884313,1,0,1
542,37,0,211644.07317266052,2,1,0,41262.27371740808,1,0,1
778,25,4,80846.1991760186,3,0,0,35891.03375889265,0,1,1
401,28,6,9458.036222000226,1,0,1,48486.88016176623,1,0,0
588,36,1,94985.2413244991,4,1,0,89607.72962036915,0,1,1
437,77,5,168556.10565222634,2,1,1,26959.601194835574,0,1,1
666,60,1,101649.69637377214,4,0,0,40227.05486820512,0,1,0
449,55,2,174342.5505785981,2,0,1,142926.0237332769,0,1,0
327,74,0,117164.16818958422,1,0,0,138955.57825062855,0,1,1
749,60,2,68868.24406919896,2,0,1,133300.44899983538,0,1,0
729,30,6,46669.839155312504,1,0,0,116816.61097975378,1,0,1
330,48,4,96853.75793134922,2,1,1,110997.8153962512,0,1,0
638,37,3,8234.79389420509,4,0,0,60817.05545109663,1,0,0
390,36,7,97185.09814963368,4,0,1,68549.2892279372,0,1,0
815,70,7,15782.622255863595,1,1,0,55654.28334750718,1,0,1
300,42,0,201711.0827803837,3,1,0,152440.77216719085,1,0,0
765,77,8,132360.63732492787,1,0,0,107459.62208999756,1,0,1
766,70,8,148589.8814739597,4,0,0,150549.75801053556,1,0,0
774,81,1,66438.71780203037,2,1,0,60332.23832609611,1,0,1
801,41,1,51938.847594895495,3,0,0,105757.18451862276,1,0,1
584,78,7,162818.20730988352,4,1,0,123663.59800859352,0,1,1
338,55,10,154460.06109501957,3,1,0,37316.081330952875,1,0,0
430,58,5,28216.044961411946,1,1,0,111704.92397915976,0,1,1
414,46,2,54887.518113384285,4,1,0,46979.433784943845,0,1,0
654,32,1,217712.43088814832,1,0,0,67650.71792914686,0,1,1
538,74,4,69960.80787225599,4,1,0,118099.89050005852,1,0,0
723,72,7,5941.247373457789,4,0,1,82208.41559079746,1,0,0
787,56,5,14669.871689998814,1,1,0,144751.04093077694,1,0,0
619,58,2,178363.80329848465,4,0,0,56356.28630807839,1,0,0
379,69,8,174145.80745006615,3,0,0,44991.557181703625,0,1,1
752,83,7,87820.27196978888,3,1,0,68832.35617400138,1,0,0
